@relation 'data_filled_r-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,13'

@attribute alejado numeric
@attribute battery_l numeric
@attribute battery_t numeric
@attribute bw numeric
@attribute df_delay numeric
@attribute df_saltos numeric
@attribute ds numeric
@attribute dv_delay numeric
@attribute dv_saltos numeric
@attribute indice_en_prueba numeric
@attribute indice_intervalo numeric
@attribute mood numeric
@attribute ns numeric
@attribute prueba_nro numeric
@attribute ram numeric
@attribute sdk numeric
@attribute st numeric
@attribute t_cpu numeric
@attribute app_foreground {com.whatsapp,com.android.chrome,org.pol.jmgo.qoesurveyor,com.android.vending,com.twitter.android,com.netflix.mediaclient,android,com.sec.android.app.launcher,com.android.settings,com.google.android.youtube,com.android.launcher,com.itau.latam.py.tarjetas,com.internet.speed.meter.lite,com.facebook.lite,com.facebook.katana,com.android.vpndialogs,com.samsung.android.email.provider,com.zerodesktop.appdetox.qualitytime,com.juvomobileinc.tigoshop.py,com.android.systemui,org.telegram.plus,com.sec.android.app.sbrowser,com.spotify.music,com.facebook.moments,com.ACP.ClinicalGuidelines,py.com.abc.abctv,uk.co.bbc.mundo,org.khanacademy.android,com.adobe.psmobile,com.samsung.android.incallui,com.scdgroup.app.englishspeakvocal,com.google.android.googlequicksearchbox,com.google.android.apps.maps,jp.konami.duellinks,com.lge.launcher2,com.huawei.android.launcher,com.google.android.apps.docs,com.samsung.android.spay,com.adobe.reader,com.garmin.android.apps.connectmobile,com.android.incallui,com.sonyericsson.home,com.waze,com.musixmatch.android.lyrify,net.oneplus.launcher,com.google.android.gms,com.android.phone,com.jaraxa.todocoleccion,com.supercell.clashofclans,com.sonelli.juicessh,com.instagram.android,py.com.itau.tokpag,org.mozilla.firefox,com.android.launcher3,com.amazon.avod.thirdpartyclient}
@attribute devid {63958117e9438e16,2440f9791015c9aa,c8afba09e53d8531,90a72847e24050d1,22dee25d96b05f3e,68af49bcc059f325,8e16d706819d2e0c,7bf44203a040cdc1,acf1f4860469c6fd,94693d24cc813c3f,21499054c7994fc4,7b3d12955096c795,e2f3a59016564a22,da864a689e433b5e,751666ecdd98bfd3,c4a9b97bec0deec7,ffdd93d674719bbc,11d70c1436d1ce27,4261a8320ddd09d0,2e9b9b3b97476bf5,1d966fc8f0e98430,9f174fc0bd3480a6,d88a327ce250630,9c19bb5d04be923e,790c227141314780,bbe3002f6e378eed,e64bbee157aededc,4192432e1cf42d52,6e85b338913ae764,d554e3b29fe24a3b,c35c6393398f7068,4c3dfa2cea50e9bb,332d672c51091609,61d848e7503b5852,867fe59be043d779,a1f8f29e35209a42,4504da30b01769b7,7e4cfd066dafa944,9de8b4b98c575ea5,5a92d851bc704d,a6fb86ca165ca918,65e49509039eb913,247e4508ec4521f9,6c3fa7f635a073f5,7caeb732fb3ad6af,344404a75543aaf0,0264ea70c8976793,3c66f51dbc94d163,dcceb1b848daf324,6f2a6c95c065c7a3,f25d48f8931ef23f,c43e0a23ab297d87,bd016d8f3093b6a4,867287031950897,a32d3af596578938,81410329db99223d,2f41118c2aee66ae,a208a7c4a26d8df7,d71847dfd6b46fcd}
@attribute mos {1,2,3,4,5}

@data
484982,67.666667,32.333333,0,17.25,1,7,14.75,9,8,24,5,4,4,914,24,1,32.233333,com.ACP.ClinicalGuidelines,d88a327ce250630,5
600967,67,32.833333,0,121,1,7,17.75,9,11,27,5,4,4,904.333333,24,1,32.733333,py.com.abc.abctv,d88a327ce250630,5
48576,62.333333,28.366667,73297.661805,204,2,7,91,9,1,28,5,3.4,15,1521.666667,24,3.666667,28.266667,com.android.chrome,d88a327ce250630,5
95332,62,29,1712374.58194,104.5,2,7,68.75,9,2,29,5,3.4,15,1498.666667,24,4,28.9,com.android.chrome,d88a327ce250630,5
140558,61,30.3,53003.373217,222,2,7,64.666667,9,3,30,5,3.4,15,1433,24,3.5,30.25,com.android.chrome,d88a327ce250630,5
189643,61,31.2,1925021.79599,208.666667,2,7,44.333333,9,4,31,4.875,4,15,1358,24,2,31.1,uk.co.bbc.mundo,d88a327ce250630,5
234341,60,32.3,0,150.333333,2,7,74.333333,9,5,32,4.727273,3.6,15,1321,24,3.5,32.2,org.khanacademy.android,d88a327ce250630,5
377533,58.5,33.65,0,246.5,2,7,49,9,7,34,4,4,15,1213.5,24,2,33.55,com.adobe.psmobile,d88a327ce250630,5
425241,58,34.1,0,252,2,7,46,9,8,35,4,3.75,15,1256.5,24,1,34,com.android.chrome,d88a327ce250630,5
50945,58.333333,36.9,168370.414913,71,2,7,43,9,1,36,4.727273,4,10,1042.333333,24,2,36.8,com.sec.android.app.launcher,d88a327ce250630,5
317798,59,37.8,36338983.050848,74.333333,2,7,53.666667,9,7,42,4.5,4,10,1223,24,2,37.7,com.facebook.katana,d88a327ce250630,5
364587,60,37.9,1753424.657534,66.333333,2,7,46.666667,9,8,43,4.727273,4,10,1237.5,24,2,37.8,com.facebook.katana,d88a327ce250630,5
499193,60,38.2,476539.905901,64.666667,2,7,40.666667,9,11,46,4.727273,4,10,1368,24,2,38.1,com.facebook.katana,d88a327ce250630,5
544306,60,38.2,6564102.564103,70.666667,2,7,38,9,12,47,5,4,10,1339,24,2,38.1,com.facebook.katana,d88a327ce250630,5
589423,60,38.2,2717872.968981,74,2,7,49.666667,9,13,48,4,4,10,1311.5,24,2,38.1,com.whatsapp,d88a327ce250630,5
319689,69.5,31.233333,0,17.666667,1,7,12.333333,9,1,49,3,3.475,1,1796.25,24,4,33.33,?,d88a327ce250630,5
437645,61,37.1,0,114.5,2,7,54,9.25,2,50,3,3.485714,1,1796.25,24,3.5,37.025,com.samsung.android.incallui,d88a327ce250630,5
72663,62,32.45,1037406.483791,52,2,7,63,9,1,52,4.727273,4,8,1297,24,2,32.35,com.whatsapp,d88a327ce250630,5
165926,61,34,28091603.053435,61.333333,2,7,43.666667,9,3,54,4.727273,4,8,1266.666667,24,1.666667,33.9,com.twitter.android,d88a327ce250630,5
211206,60.333333,34.2,19126213.592233,95.5,2,7,54.5,9,4,55,4.727273,4,8,1254.666667,24,2,34.1,com.twitter.android,d88a327ce250630,5
257402,60,34.333333,45679.147908,1677.666667,2,7,53,9,5,56,4.727273,3.7,8,1227,24,2.666667,34.233333,com.twitter.android,d88a327ce250630,5
303385,60,34.6,3412673.879444,68.666667,2,7,36.666667,9,6,57,4.727273,4,8,1193.5,24,2,34.5,com.twitter.android,d88a327ce250630,5
395660,58.75,35.025,277731.589953,130.5,2,7,36,9,8,59,4.727273,4,8,1028,24,2,34.975,com.twitter.android,d88a327ce250630,5
440468,58,35.5,3413.478975,98.333333,2,7,97.333333,9,9,60,4.727273,4,8,1014.666667,24,2,35.4,com.sec.android.app.launcher,d88a327ce250630,5
486387,58,35.675,2800000,84.25,2,7,86.5,9,10,61,4.727273,4,8,1041.25,24,2,35.575,com.android.chrome,d88a327ce250630,5
530964,58,35.7,8944.099379,67.25,2,7,47.25,9,11,62,4.727273,4,8,1047,24,2,35.6,com.scdgroup.app.englishspeakvocal,d88a327ce250630,5
576302,57,35.7,17144.74118,78,2,7,45.666667,9,12,63,4.727273,4,8,1058,24,2,35.6,com.google.android.googlequicksearchbox,d88a327ce250630,5
255355,60,37.8,0,70.5,2.333333,7,54.5,9,1,64,3,4,11,1045,24,2,38.1,?,d88a327ce250630,5
68769,34.75,30,40235.747478,148.666667,2,7,60.333333,9,1,65,5,3.4,6,1206,24,4,29.9,com.sec.android.app.launcher,d88a327ce250630,5
60000,59,31.6,0,199,1,7,94,17,1,66,4,4,3,904.333333,24,1.5,31.133333,?,d88a327ce250630,5
62114,32,29.566667,54263.18432,214,2,6,59.5,9,1,0,4,3.4,4,387,24,4,43.333333,org.pol.jmgo.qoesurveyor,9c19bb5d04be923e,5
63303,24,30.266667,1925925.925926,412.5,2,6,243,9,1,5,4.727273,3.5,3,542.333333,24,4,38.666667,com.whatsapp,9c19bb5d04be923e,5
145956,17,20.7,0,27.666667,1,6,11,10,1,6,4.5,4,2,429.44,24,2.666667,43.466667,?,9c19bb5d04be923e,5
68944,100,28.033333,5789915.966387,116.666667,2,6,64.333333,8,1,7,4,3.4,6,430,24,4,46.666667,com.google.android.apps.maps,9c19bb5d04be923e,5
188522,99,27.866667,15807860.262009,1967,2,6,89,8,2,8,4,3.4,6,389.333333,24,4,41.333333,com.google.android.apps.maps,9c19bb5d04be923e,5
245552,99,27.725,366120.218579,907,2,6,89.666667,8,3,9,4,3.4,6,393,24,4,43,com.google.android.apps.maps,9c19bb5d04be923e,5
298615,99,27.633333,1092528.451262,98.666667,2,6,80,8,4,10,4,3.42,6,317.666667,24,4,47.666667,com.google.android.apps.maps,9c19bb5d04be923e,5
409211,98,27.6,3339.636196,1256.75,2,6,57.25,8,6,12,4,3.45,6,304,24,4,48.666667,jp.konami.duellinks,9c19bb5d04be923e,5
465398,98,27.666667,1770212.765957,943.666667,2,6,51.333333,8,7,13,4,3.42,6,386,24,4,51.333333,jp.konami.duellinks,9c19bb5d04be923e,5
519968,98,27.7,23509.171461,879.666667,2,6,177.333333,8,8,14,4,3.45,6,376.666667,24,4,48.333333,jp.konami.duellinks,9c19bb5d04be923e,5
575565,98,27.7,869100.62333,1195.666667,2,6,816,8,9,15,4,3.5,6,387,24,4,49,jp.konami.duellinks,9c19bb5d04be923e,5
168904,89,28.1,32461.528495,1744,2,6,101.666667,8,3,18,3,3.4,1,327.333333,24,3.333333,41,com.google.android.youtube,9c19bb5d04be923e,5
620152,87,28.75,3151515.151515,443.5,2.25,6,75.5,8,11,26,4,3.66,1,378,24,3,43,com.android.chrome,9c19bb5d04be923e,5
232293,84,20.066667,0,342,2,7,153.333333,8,4,17,4,2.5,3,1206,22,4,32.333333,?,790c227141314780,5
258822,41,30.9,0,13,1,7,15.666667,10,7,20,3,4,3,1253,22,2,36.9,?,790c227141314780,5
274156,91,20.6,0,640.2,2,7,70,8,8,21,4,3.66,3,236.333333,22,3,32.333333,?,790c227141314780,5
51722,59,31.975,0,12,1,7,12.5,10,1,22,3,4,1,1312.666667,22,1,38.441,?,790c227141314780,5
60000,83,20.6,0,13,1,7,13,10,2,23,3,4,1,1253,22,2,32.333333,?,790c227141314780,5
57626,57,24.933333,6132.985159,77,2,7,49.5,9,1,0,5,3.488889,1,229,21,3,29.25,?,4192432e1cf42d52,5
64955,42,24.6,49559.877359,83.666667,2,7,91.666667,8,1,0,4.727273,4,3,563.666667,24,3,33,com.samsung.android.spay,6e85b338913ae764,5
113722,42,24.933333,1395.398307,81,2,7,109.333333,8,2,1,4.833333,4,3,564,24,3,31.333333,com.samsung.android.spay,6e85b338913ae764,5
169284,42,25.133333,451682.953312,109.5,2,7,50.25,8,3,2,5,4,3,562.666667,24,3,26.333333,com.whatsapp,6e85b338913ae764,5
88724,42,26.1,2506024.096386,131.333333,2,7,151.333333,8,1,3,4.833333,4,2,970,24,3,32.5,com.whatsapp,6e85b338913ae764,5
203971,41,26.5,8103.492043,74.666667,2,7,49,8,2,4,4.857143,4,2,962.666667,24,3,31.333333,com.whatsapp,6e85b338913ae764,5
290742,41,26.65,1171.234481,81,2,7,45.666667,8,3,5,4.875,4,2,951.5,24,3,31.25,com.sec.android.app.launcher,6e85b338913ae764,5
345682,41,26.7,600288.600289,70.5,2,7,55,8,4,6,4.875,4,2,939.25,24,3,31.25,com.sec.android.app.launcher,6e85b338913ae764,5
401892,41,26.7,4629.459828,70.5,2,7,53.25,8,5,7,4.875,4,2,875,24,3,35,com.whatsapp,6e85b338913ae764,5
460680,41,26.8,9320.040327,85.666667,2,7,45.333333,8,6,8,4.875,4,2,882.666667,24,3,30.333333,com.whatsapp,6e85b338913ae764,5
512495,41,26.8,55707.535439,64.333333,2,7,47,8,7,9,4.875,4,2,870.666667,24,3,36.666667,com.whatsapp,6e85b338913ae764,5
572474,41,26.933333,1195.975409,76.5,2,7,60.5,8,8,10,4.833333,4,2,856,24,3,33,com.whatsapp,6e85b338913ae764,5
80142,92,20.533333,4928909.952607,87,2,7,54.5,8,1,11,5,4,1,905.666667,24,2.666667,26.333333,android,6e85b338913ae764,5
135550,92,20.4,95386.425778,76.5,2,7,57.25,8,2,12,5,4,1,886,24,3,27.666667,org.pol.jmgo.qoesurveyor,6e85b338913ae764,5
246185,92,20.55,1152354.570637,78,2,7,46,8,3,13,5,4,1,878,24,2.75,24.25,com.whatsapp,6e85b338913ae764,5
302756,92,20.6,10716.125708,67.666667,2,7,46.666667,8,4,14,5,4,1,884.666667,24,3,24.666667,com.whatsapp,6e85b338913ae764,5
352452,92,20.6,7363711.681856,73.25,2,7,59.75,8,5,15,5,4,1,874.5,24,3,25,com.whatsapp,6e85b338913ae764,5
408331,92,20.575,2173954.829409,64.5,2,7,56,8,6,16,5,4,1,823,24,3,29,com.whatsapp,6e85b338913ae764,5
463425,91.666667,20.333333,12140969.162996,74.666667,2,7,47,8,7,17,5,4,1,765,24,3,28,com.google.android.youtube,6e85b338913ae764,5
519180,91,20.066667,0,78.5,2,7,53.5,8,8,18,5,4,1,767.333333,24,3,30.333333,com.google.android.youtube,6e85b338913ae764,5
574985,91,20,0,67,2,7,53,8,9,19,5,4,1,746.333333,24,3,29,com.google.android.youtube,6e85b338913ae764,5
122038,6,28.3,1375764.382878,100.25,2,5,51,9,1,0,3.5,4,1,261.333333,23,3,43.466667,?,d554e3b29fe24a3b,5
229766,5,27.8,29105.711205,146,2,5,63.666667,9,2,1,3.5,4,1,257,23,4,32.640667,?,d554e3b29fe24a3b,5
71296,6,28.566667,57119170.984456,121,2,5,41.666667,9,4,5,3.5,4,2,265.333333,23,4,49,?,d554e3b29fe24a3b,5
72437,6,28.6,5385442.110405,121,2,5,41.666667,9,5,6,3.5,4,2,268.25,23,4,48.55,?,d554e3b29fe24a3b,5
113806,6,28.7,5009345.794393,141.25,2,5,44.25,9,6,7,3.5,4,2,270.25,23,4,47.15,com.android.settings,d554e3b29fe24a3b,5
289925,6.666667,29.466667,692771.626609,99,2,5,87,9,7,8,3.5,4,2,267,23,3,47.933333,com.facebook.katana,d554e3b29fe24a3b,5
336245,7,29.866667,24932.376808,359,2,5,98.75,9,8,9,3.5,4,2,253,23,3,53.8,com.facebook.katana,d554e3b29fe24a3b,5
118030,19.666667,33.166667,601119.104716,153.5,2,6,30.5,9,1,0,5,4,1,460.666667,24,3,57,com.google.android.youtube,c35c6393398f7068,5
175614,17.666667,33.4,56244897.959184,182.666667,2,6,27,9,2,1,5,4,1,263.333333,24,3,59,com.google.android.youtube,c35c6393398f7068,5
216118,69,29,31508.215744,16.333333,1,8,12.333333,10,18,30,3,3.4,4,1253,26,4,29.066667,?,4c3dfa2cea50e9bb,5
62986,21,20.7,1216374.269006,115,1,6,19,10,1,0,3,3.5,1,412.666667,24,4,33,?,332d672c51091609,5
284785,20.333333,22,1885350.318471,93.666667,1,6,68,10,5,4,3,3.5,1,424,24,4,42.666667,?,332d672c51091609,5
448928,20,23.192,0,112,1,6,353.5,10,8,7,3,3.5,1,433.48,24,4,45,?,332d672c51091609,5
505410,20,23.696,0,110,1,6,130.5,10,9,8,3,3.5,1,430.76,24,4,47.92,?,332d672c51091609,5
262642,56,29.966667,971962.616822,71.333333,2,6,32.333333,9,3,2,5,4,2,649,24,2,36,com.sec.android.app.launcher,61d848e7503b5852,5
477119,56,30.375,106817.722031,64.166667,2,6,29.833333,9,4,3,5,4,2,498,24,2,39.25,com.google.android.apps.maps,61d848e7503b5852,5
392202,54,31.6,930648.769575,64.5,2,6,28,9,7,11,4.857143,4,1,401.333333,24,2,40,com.android.chrome,61d848e7503b5852,5
500982,54,31.75,13303.485769,93.666667,2,6,36.666667,9,8,12,5,4,1,400.25,24,2,39.25,com.whatsapp,61d848e7503b5852,5
112600,54,31.6,7310.582373,54,2,6,34.666667,9,2,15,4.857143,4,3,480,24,2,39,com.google.android.youtube,61d848e7503b5852,5
61617,22,27.366667,9853.749055,153,2,5,147,9,1,0,4.727273,3.371429,1,177,21,3,48,com.adobe.reader,867fe59be043d779,5
114962,21.333333,27.666667,86803149.606299,316.333333,2,5,39,9,2,1,4.727273,3.338462,1,182.666667,21,3.5,59.666667,com.adobe.reader,867fe59be043d779,5
171380,21,28.1,12438.485129,61,2,5,39.5,9,3,2,5,3.5,1,169.333333,21,3.666667,53.333333,com.google.android.youtube,867fe59be043d779,5
227914,20,28.3,0,77,2,5,52,9,4,3,4.857143,3.4,1,160.666667,21,4,51.333333,com.google.android.youtube,867fe59be043d779,5
285893,19.666667,28.233333,0,172.5,2,5,39.5,9,5,4,4.857143,4,1,157.333333,21,4,57.666667,com.google.android.youtube,867fe59be043d779,5
399705,18,29,0,96,2,5,39,9,7,6,4.875,3.5,1,136.333333,21,3.5,60,com.facebook.katana,867fe59be043d779,5
458888,17.333333,29.6,0,244,2,5,196.5,9,8,7,4.5,3.4,1,135.666667,21,3.666667,58.666667,com.facebook.katana,867fe59be043d779,5
508496,17,30,1398548.437993,174.666667,2,5,127.333333,9,9,8,5,3.4,1,141.5,21,3.666667,55,com.facebook.katana,867fe59be043d779,5
557378,16,30.233333,42058.436963,17.666667,1,5,12.666667,9,10,9,5,3.4,1,239.666667,21,4,48,com.adobe.reader,867fe59be043d779,5
60145,57,31.7,69177.82159,97.666667,2,8,14.666667,9,1,0,3.666667,4,1,358.333333,24,4,31.083333,?,a1f8f29e35209a42,5
59314,41,32,1687763.71308,69,2,8,13,9,1,1,5,4,2,329,24,4,30,?,a1f8f29e35209a42,5
394395,39,38.133333,5528.277869,65,2,8,15.666667,9,2,2,5,4,2,351.333333,24,4,37.416667,?,a1f8f29e35209a42,5
453409,38.666667,38.766667,54960.478688,53.333333,2,8,19.333333,9,3,3,4.727273,4,2,336,24,4,38.25,?,a1f8f29e35209a42,5
14822,82,27,33454545.454546,123,2,6,41.666667,9,1,0,5,4,2,187,23,2.666667,27,?,4504da30b01769b7,5
116597,82,28,2450867.052023,110,2,6,44,9,3,2,5,4,2,169.5,23,2,27.708,?,4504da30b01769b7,5
128421,82,28,34074.707727,147.5,2,6,43.5,9,4,3,5,4,2,181,23,2,27.805333,?,4504da30b01769b7,5
359410,83,29.5,1618677.042802,120,2,6,24.5,9,8,7,5,4,2,171.5,23,4,29.25,?,4504da30b01769b7,5
113620,75,28.4,21724137.931035,118.666667,2,6,58,8,1,0,3,4,1,534,24,3,41.666667,?,7e4cfd066dafa944,5
177559,74.666667,29,1724310.776942,135,2,6,55.5,8,2,1,3,4,1,579.666667,24,3,38,?,7e4cfd066dafa944,5
97539,100,32.766667,26873.487131,125.333333,2,7,44,9,1,0,4,4,1,764.333333,24,4,32.766667,com.android.vending,9de8b4b98c575ea5,5
136975,100,32.833333,12405797.101449,141.666667,2,7,40,9,2,1,4,4,1,735,24,4,32.833333,org.pol.jmgo.qoesurveyor,9de8b4b98c575ea5,5
405148,100,22.733333,3700570.661296,116.5,2,7,47.5,9,7,19,4,3.7,2,822,24,3,22.733333,com.lge.launcher2,9de8b4b98c575ea5,5
60440,59.666667,38.766667,669856.45933,292.666667,2,6,221.666667,8,1,0,4.5,3.352941,1,429.666667,22,4,56.333333,com.android.settings,5a92d851bc704d,5
119456,59,39.233333,6509433.962264,158.5,2,6,54.5,8,2,1,4.5,3.4,1,387.333333,22,4,61,org.pol.jmgo.qoesurveyor,5a92d851bc704d,5
173038,58,39.725,6102819.237148,219.5,2,6,45.75,8,3,2,4.5,3.4,1,379.25,22,4,64,com.android.chrome,5a92d851bc704d,5
232224,57.333333,40.433333,70769230.769231,119.5,2,6,51.5,8,4,3,4.5,3.4,1,336.333333,22,4,66.666667,com.android.chrome,5a92d851bc704d,5
399979,57,39,2711864.40678,147,2.25,6,35.75,8,5,4,4.5,3.4,1,359.333333,22,2.666667,55.333333,com.sonyericsson.home,5a92d851bc704d,5
633437,55,35.366667,7139.285302,1160.666667,6.333333,6,568.333333,10,6,5,4.5,3.4,1,342,22,3,46.666667,com.whatsapp,5a92d851bc704d,5
123356,23.666667,31.975,3681415.929204,56.5,2,6,26.666667,9,4,6,5,3.5,1,239.666667,22,3.666667,52,?,5a92d851bc704d,5
60000,58,30.7,0,95.5,2,6,41,9,1,7,5,4,2,422.666667,22,4,37.393,?,5a92d851bc704d,5
61069,87,22.733333,0,214.5,2,6,68.5,9,2,8,5,4,2,453.333333,22,4,35,?,5a92d851bc704d,5
61853,19.666667,33.366667,0,200,2,6,413,9,3,9,4.5,3.373333,2,422.666667,22,3,50.033333,?,5a92d851bc704d,5
62307,82,22.5,0,110.666667,2,6,49.5,9,4,10,5,4,2,405.5,22,4,35,?,5a92d851bc704d,5
62492,87,23.066667,0,77,2,6,80,8,5,11,5,3.5,2,400.333333,22,3.5,35,?,5a92d851bc704d,5
62814,86,22.8,0,536,2,6,385,8,6,12,4,3.45,2,380.666667,22,4,35,?,5a92d851bc704d,5
163874,53,32.4,41190.330744,57.333333,1,7,72.666667,17,3,2,4,4,1,619.333333,25,2,0.473333,com.facebook.katana,a6fb86ca165ca918,5
197775,48.666667,30.266667,17903797.468354,58,1,7,76.333333,17,6,5,4,4,1,618.666667,25,2,0.48,org.pol.jmgo.qoesurveyor,a6fb86ca165ca918,5
226238,49.75,33.466667,2469344.608879,56.333333,1,7,73.666667,17,7,6,4,4,1,604.333333,25,2,0.497667,com.facebook.katana,a6fb86ca165ca918,5
285648,49,33.466667,1091863.51706,51.666667,1,7,72.333333,17,8,7,4,4,1,603.666667,25,2,0.503333,org.pol.jmgo.qoesurveyor,a6fb86ca165ca918,5
120128,70.5,28.7,388520.971302,112.5,1.4,9,44,9,1,0,5,4,1,1104.76,26,3,29.066667,?,247e4508ec4521f9,5
123668,74,32.4,388520.971302,57.5,1,9,66.5,17,3,2,4,4,1,1140.76,26,2,31.7,?,247e4508ec4521f9,5
126260,52,32.55,388520.971302,130,2,9,44.25,9,5,4,4,4,1,1110.6,26,4,38.703,?,247e4508ec4521f9,5
3212,50,29.1,7698.372212,80.5,1,9,68,17,1,5,4,4,5,1140.76,26,2.333333,30.144,?,247e4508ec4521f9,5
121510,54,34.9,2259516.987311,43,1,9,16,9,2,7,4,3.4,4,2539,26,4,34.9,com.waze,247e4508ec4521f9,5
165577,53,35.25,1491039.426523,43,1,9,16,9,4,9,4,3.4,4,2508.5,26,4,35.25,com.waze,247e4508ec4521f9,5
197723,53,35.617647,337557.293071,145.8,1.4,9,432,9,5,10,4,3.4,4,2469.176471,26,3.25,35.617647,com.spotify.music,247e4508ec4521f9,5
240257,53,35.86,599375.650364,15,1,9,121.428571,9,6,11,4,3.4,4,2436.4,26,1.5,35.86,com.musixmatch.android.lyrify,247e4508ec4521f9,5
281614,53,35.8,26434.474492,13.384615,1,9,37,9,7,12,4,3.4,4,2430,26,3,35.8,com.musixmatch.android.lyrify,247e4508ec4521f9,5
321130,53,35.6,58189.048132,14.046512,1,9,43.744186,9,8,13,4,3,4,2431,26,3,35.6,com.musixmatch.android.lyrify,247e4508ec4521f9,5
361145,53,35.6,11893.129886,22.914894,1,9,24.333333,9,9,14,4,3,4,2455,26,4,35.6,com.musixmatch.android.lyrify,247e4508ec4521f9,5
404082,52,35.4,1686274.509804,21.075472,1,9,17,9,10,15,4,3,4,2426,26,4,35.4,com.musixmatch.android.lyrify,247e4508ec4521f9,5
410959,52,35.4,25554.241596,14,1,9,17,9,11,16,4,3,4,2426,26,4,35.4,com.musixmatch.android.lyrify,247e4508ec4521f9,5
61000,89,31.7,0,22.666667,1,9,35,10,3,3,3.166667,4,2,3132.5,27,3,32.866667,?,6c3fa7f635a073f5,5
92460,87,22.066667,17912.709105,78.666667,1,5,72,17,1,0,4,4,2,673,23,2,31.266667,com.google.android.gms,7caeb732fb3ad6af,5
140359,87,22.066667,14830.566233,81.666667,1,5,69,17,2,1,4,4,2,707.666667,23,2,29.866667,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,5
248059,87,22.433333,1625.662966,96.333333,1,5,86,17,4,3,3,4,2,688.333333,23,2.5,29.733333,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,5
303965,86,22.5,906.903161,78,1,5,96,17,5,4,3,4,2,680,23,2,30.033333,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,5
468745,86,22.766667,4133.652551,89,1,5,98.666667,17,7,6,4,4,2,668.666667,23,2,32.7,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,5
470783,86,22.766667,6498.550278,89,1,5,98.666667,17,8,7,4,4,2,668.666667,23,2,32.7,org.pol.jmgo.qoesurveyor,7caeb732fb3ad6af,5
578799,85,23.233333,747059.856065,88.333333,1,5,80,17,10,9,5,4,2,577.333333,23,2,37.333333,com.sec.android.app.launcher,7caeb732fb3ad6af,5
59327,28.333333,31.1,11493.977635,143.666667,1,5,97.333333,17,1,18,5,4,3,427.666667,23,2.666667,44.466667,com.sec.android.app.launcher,7caeb732fb3ad6af,5
112684,28,31.666667,3706792.199059,85.666667,1,5,69,17,2,19,5,4,3,383.666667,23,2,45.433333,com.sec.android.app.launcher,7caeb732fb3ad6af,5
223334,27.666667,32.066667,11459459.45946,114.666667,1,5,78,17,3,20,5,4,3,381.333333,23,2.666667,50.033333,com.google.android.youtube,7caeb732fb3ad6af,5
278506,27,32.366667,5392.328198,69.333333,1,5,72,17,4,21,5,4,3,385.333333,23,2,48.466667,com.google.android.youtube,7caeb732fb3ad6af,5
334109,27,32.666667,24422442.244224,78,1,5,128,17,5,22,5,4,3,382,23,2,44.166667,com.google.android.youtube,7caeb732fb3ad6af,5
389214,26.666667,32.9,4066756.878665,88.333333,1,5,72.666667,17,6,23,5,4,3,379,23,2,44.7,com.google.android.youtube,7caeb732fb3ad6af,5
444746,26,33.033333,226242.868786,81.333333,1,5,73,17,7,24,5,4,3,382,23,2,46.266667,com.google.android.youtube,7caeb732fb3ad6af,5
499965,26,33.266667,27152709.359606,75,1,5,73.333333,17,8,25,5,4,3,385,23,2,48.3,com.google.android.youtube,7caeb732fb3ad6af,5
555598,26,33.466667,14486.145258,88,1,5,71.333333,17,9,26,5,4,3,384,23,2,45.4,com.google.android.youtube,7caeb732fb3ad6af,5
611974,25,33.566667,45120.413877,83,1,5,68.333333,17,10,27,5,2.5,3,386.666667,23,3.333333,46.366667,com.google.android.youtube,7caeb732fb3ad6af,5
60000,41.666667,39,18415.188848,130.333333,1,7,150,17,1,0,4,3.4,2,946.666667,23,3.5,59.666667,com.google.android.youtube,344404a75543aaf0,5
118744,41,39.333333,4735395.189003,319.333333,1,8,89,17,2,1,4,3.2,2,883,26,4,58,com.google.android.youtube,344404a75543aaf0,5
174424,40,39.066667,326556.611285,284.333333,1,7,187.666667,17,3,2,4,3,2,848,23,4,56,com.google.android.youtube,344404a75543aaf0,5
238420,40,39.4,52074.919105,517.666667,1,7,161.666667,17,4,3,4,3,2,837.666667,23,3,58.333333,com.google.android.youtube,344404a75543aaf0,5
288491,39.75,40.55,1175141.242938,129.25,1,7,84.25,17,5,4,4,3.266667,2,789.25,23,3.25,64.25,com.google.android.youtube,344404a75543aaf0,5
345034,38.333333,41.166667,1311288.212204,122.25,1,7,86.75,17,6,5,4,3.4,2,773.333333,23,4,62,com.android.phone,344404a75543aaf0,5
398346,38,40.2,702747.497928,136.5,1,8,102.5,17,7,6,4,3.32,2,771,26,3.5,57.666667,com.google.android.youtube,344404a75543aaf0,5
453848,38,39.65,2652550.529355,715.666667,1,7,216.666667,17,8,7,4,3,2,786.5,23,4,55,com.google.android.youtube,344404a75543aaf0,5
509459,38,38.866667,6100719.42446,255.666667,1,7,161.333333,17,9,8,4,3.2,2,785,23,4,53,com.google.android.youtube,344404a75543aaf0,5
