"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
12503,59,29.4666666666667,470588.235294118,332.5,1,3,67.75,17,1,53,4,3,3.4,1,246.5,22,3,50.6666666666667,"42f1293b2125e6b8ec45e34c743f3547","1-5913e9df3cf55b432ddd73386b2bf97c","","8e16d706819d2e0c",1525915180363,1525915240363
13409,66,29.7,629095.674967235,27.6666666666667,1,3,11,10,2,54,4,4,3,1,427.5,22,3.25,42.25,"42f1293b2125e6b8ec45e34c743f3f79","1-f9c792e3f660a60a1942f956b8b09d0b","","8e16d706819d2e0c",1525915181269,1525915241269
14584,66,8.2,629095.674967235,336.333333333333,2,3,385,20,3,55,4,2,3.25454545454545,1,230,22,3.25,44,"42f1293b2125e6b8ec45e34c743f4378","1-79fcd550939f618ee5e9ef4749d8b8c5","","8e16d706819d2e0c",1525915182444,1525915242444
56920,95.5,32.15,629095.674967235,19,1,3,12,10,4,56,4,4,3,1,246.5,22,3,43.5,"42f1293b2125e6b8ec45e34c743f4a7d","1-6aa196f8bf7c2f7f0ee27e9fb4f398bb","com.android.launcher","8e16d706819d2e0c",1525915224780,1525915284780
38342,19,31.55,0,22,1,3,13,10,1,57,5,3,3,9,427.5,22,3,37,"42f1293b2125e6b8ec45e34c743f5a10","1-c8c59ed35d2c6958df6e3710cf5bc919","com.android.launcher","8e16d706819d2e0c",1526598363110,1526598423110
15837,17,32.45,17160.8345670018,27.6666666666667,1,3,98.3333333333333,7.33333333333333,1,58,5,2,3.35862068965517,10,355.5,22,3.25,40.5,"42f1293b2125e6b8ec45e34c743f6092","1-d08cc363cfcd2e02e5d94c93312aecbb","com.android.launcher","8e16d706819d2e0c",1526598574366,1526598634366
16754,17,32.45,23913.5433432973,27.6666666666667,1,3,98.3333333333333,7.33333333333333,2,59,5,3,3.35862068965517,10,355.5,22,3.25,40.5,"42f1293b2125e6b8ec45e34c743f6ad3","1-3336fd2fd55a51b29e51df6a071976c2","com.android.launcher","8e16d706819d2e0c",1526598575283,1526598635283
47525,15,35,30337.8052975576,92.3333333333333,1,3,91.6666666666667,17,1,60,5,1,3.32222222222222,8,352,22,3,49.5,"42f1293b2125e6b8ec45e34c743f6cdc","1-ec9ba7341fbbc6c049580c5796427b52","org.pol.jmgo.qoesurveyor","8e16d706819d2e0c",1526598634798,1526598694798
75157,15,35.1,76190.4761904762,92.3333333333333,1,3,103.333333333333,17,2,61,5,2,3.32,8,355.333333333333,22,3,49,"42f1293b2125e6b8ec45e34c743f726a","1-5b4f29554c376c580443efcf374e3dd0","org.pol.jmgo.qoesurveyor","8e16d706819d2e0c",1526598662430,1526598722430
92433,15,35.3,7713.32154909208,79,1,3,99,17,3,62,5,2,3.4,8,342,22,3,48,"42f1293b2125e6b8ec45e34c743f76be","1-72090534443f221f11a7339955d3ddc3","com.android.launcher","8e16d706819d2e0c",1526598679706,1526598739706
138320,13,35.55,2269.04222782129,412.5,1,3,511,17,4,63,5,2,3.3027027027027,8,333,22,2.5,47,"42f1293b2125e6b8ec45e34c743f7dd8","1-4b0cc72139e231b06fd7a51391a04c04","com.android.launcher","8e16d706819d2e0c",1526598725593,1526598785593
208272,10.6666666666667,36.1,34854460.0938967,931,1,3,100.5,17,5,64,5,3,3.29044585987261,8,328.333333333333,22,3.66666666666667,48.3333333333333,"42f1293b2125e6b8ec45e34c743f87c5","1-d82b9b5a7a252a2523b20448ff1f2521","com.google.android.youtube","8e16d706819d2e0c",1526598795545,1526598855545
232526,10,36.6,6268.44056329504,324.5,1,3,535.5,17,6,65,5,4,3.29734513274336,8,336,22,4,49,"42f1293b2125e6b8ec45e34c743f9009","1-8ca26d36956f6c95031051c501fc0fbd","com.google.android.youtube","8e16d706819d2e0c",1526598819799,1526598879799
275016,9.33333333333333,36.5,2983616.3240989,341.333333333333,1,3,187,17,7,66,5,5,3.28641975308642,8,334.666666666667,22,4,47.6666666666667,"42f1293b2125e6b8ec45e34c743f9f9c","1-1f55e1f0494fa923861bf5beedd6b275","com.google.android.youtube","8e16d706819d2e0c",1526598862289,1526598922289
320871,9,35.5,757.667419278395,718.5,1,3,214.5,17,8,67,5,1,3.25454545454545,8,327.5,22,1.5,46.5,"42f1293b2125e6b8ec45e34c743fa904","1-6938470e3796a60fd55c7a553aa73575","org.pol.jmgo.qoesurveyor","8e16d706819d2e0c",1526598908144,1526598968144
365066,12.5,35.3,2403755.8685446,577.333333333333,1,3,259.333333333333,17,9,68,5,5,3.3027027027027,8,326.5,22,3,45,"42f1293b2125e6b8ec45e34c743fab46","1-ed92aef5126c788e4fe40177031c89cd","com.android.launcher","8e16d706819d2e0c",1526598952339,1526599012339
412732,13,35.05,4521739.13043478,284,1,3,89.6666666666667,17,10,69,5,1,3.31851851851852,8,322,22,3,46.5,"42f1293b2125e6b8ec45e34c743faf61","1-471bbab73f12c2f68e9922bc04ad508a","com.android.launcher","8e16d706819d2e0c",1526599000005,1526599060005
465057,14,35.35,1868.7303448067,397.5,1,3,340,17,11,70,5,5,3,8,317,22,3.5,46,"42f1293b2125e6b8ec45e34c743fb7c1","1-1d15137e7485855941d364910b7ff2a4","com.android.launcher","8e16d706819d2e0c",1526599052330,1526599112330
501611,15,36,2334.01461613229,383,1,3,327.666666666667,17,12,71,5,1,3,8,313,22,3.5,45,"42f1293b2125e6b8ec45e34c743fc1f6","1-777d513a408954501ab7d595e2db91e6","com.android.launcher","8e16d706819d2e0c",1526599088884,1526599148884
555105,16,36.3666666666667,700.927014069967,380,1,3,346,17,13,72,5,1,3,8,312.333333333333,22,4,46.3333333333333,"42f1293b2125e6b8ec45e34c743fcd6b","1-492f1e558c522566389f079c4ba8accc","com.android.launcher","8e16d706819d2e0c",1526599142378,1526599202378
600607,16,36.8,1241791.04477612,593.666666666667,1,3,346.666666666667,17,14,73,5,4,3,8,310,22,4,45.3333333333333,"42f1293b2125e6b8ec45e34c743fd709","1-1291dfecc774c9cb0eb7b42321912f2a","com.android.launcher","8e16d706819d2e0c",1526599187880,1526599247880
54513,99,39.2,175109.6384368,91.3333333333333,1,3,85.6666666666667,17,1,74,3.4,3,3.34666666666667,6,845.333333333333,22,2.66666666666667,56.6666666666667,"42f1293b2125e6b8ec45e34c743fe251","1-331dc77bca84da665c4a28c607a0ed9b","com.google.android.youtube","8e16d706819d2e0c",1526883785882,1526883845882
104339,99,39.6666666666667,10630665.3809065,81.5,1,3,81.5,17,2,75,3.4,5,3.28571428571429,6,836,22,2.66666666666667,55.6666666666667,"42f1293b2125e6b8ec45e34c743fe366","1-5fd59c120574d047beceaa1d8e2c7fb6","com.google.android.youtube","8e16d706819d2e0c",1526883835708,1526883895708
50500,98,39.3,2315479.94118883,81.6666666666667,1,3,89,17,1,76,3.5,5,3.33333333333333,5,803.333333333333,22,3,55.3333333333333,"42f1293b2125e6b8ec45e34c743feb94","1-11b90a1c0838b96584313094485707a3","org.pol.jmgo.qoesurveyor","8e16d706819d2e0c",1526884228093,1526884288093
95405,98,39.4,1943925.23364486,301,1,3,85,17,2,77,3.5,2,3.30909090909091,5,809,22,1.5,52.3333333333333,"42f1293b2125e6b8ec45e34c743fef90","1-63dd52704199371a9b0c702f04892c46","com.android.launcher","8e16d706819d2e0c",1526884272998,1526884332998
140675,98.5,39.1,11530516.4319249,389.333333333333,1,3,265.666666666667,17,3,78,3.5,4,3.35555555555556,5,809,22,3.5,50.5,"42f1293b2125e6b8ec45e34c743ff324","1-7a19a3c7098337195bab905d3d7e4eb3","com.android.launcher","8e16d706819d2e0c",1526884318268,1526884378268
60000,16,29.7,1725.45268090019,271.666666666667,2,4,413,9,1,0,5,3,3.4,1,225.5,23,3,59.6666666666667,"42f1293b2125e6b8ec45e34c743ffe98","1-44b04784c3496aeb429f14bd01eccf4c","org.pol.jmgo.qoesurveyor","7bf44203a040cdc1",1528253650352,1528253710352
118404,22,31.3,0,336.333333333333,2.4,4,822.666666666667,9,2,1,5,4,3.4,1,348.75,23,2.66666666666667,33,"42f1293b2125e6b8ec45e34c74400856","1-b77d17e791739fff5c33dce8d6d8e37f","","7bf44203a040cdc1",1528253708756,1528253768756
173966,6,36.2,0,99.6666666666667,2,4,49.6666666666667,9,3,2,3.6,4,3.4,1,822,23,3.66666666666667,55.3333333333333,"42f1293b2125e6b8ec45e34c74400c2e","1-549830a732e5f6d3f19c42a4aac4bfcb","","7bf44203a040cdc1",1528253764318,1528253824318
228990,6,30.5666666666667,0,2479.5,2.5,4,107.5,20,4,3,3.5,5,3.4,1,348.75,23,4,32.6406666666667,"42f1293b2125e6b8ec45e34c74401a60","1-b301cc67f5aa23867629a270fda54d9b","","7bf44203a040cdc1",1528253819342,1528253879342
284379,59,29.7,0,443.5,2,4,53,9,5,4,3,5,3.4,1,301,23,4,42.25,"42f1293b2125e6b8ec45e34c7440235d","1-c79acbed6a874380a525dbd513643ee9","","7bf44203a040cdc1",1528253874731,1528253934731
341637,6,36.0333333333333,0,102,2,4,48.75,9,6,5,3,5,3.4,1,826.666666666667,23,4,55.3333333333333,"42f1293b2125e6b8ec45e34c744026ce","1-6d1ce8296ac7c1f50ef3153fce4bd94b","","7bf44203a040cdc1",1528253931989,1528253991989
394307,6,29.4666666666667,0,2479.5,2.5,4,818.5,17,7,6,3.5,4,3.4,1,348.75,23,3,29.9,"42f1293b2125e6b8ec45e34c74402a78","1-337e8a2d51f5ae8609b748cf7b013d36","","7bf44203a040cdc1",1528253984659,1528254044659
444133,6,31.2,0,215,2,4,39.5,9,8,7,3.5,5,3.4,1,790.666666666667,23,3.5,32.6406666666667,"42f1293b2125e6b8ec45e34c74402bf5","1-73d06edd1b38b43f460700f9bb00666e","","7bf44203a040cdc1",1528254034485,1528254094485
63958,49,34.2333333333333,21817.0661727525,368.666666666667,1,8,78.6666666666667,17,1,0,5,5,3.4,1,602,25,4,40.3486666666667,"42f1293b2125e6b8ec45e34c744039c4","1-daccb98d06faf30ae5145c1e72e40b44","com.internet.speed.meter.lite","acf1f4860469c6fd",1527542639110,1527542699110
68097,46,31.2,6495.21284430697,2964.5,3,7,107.5,9,1,0,3,3,3.48571428571429,1,538,23,4,30.125,"42f1293b2125e6b8ec45e34c74404538","1-87f57a16943616fee4a779d98c993924","","94693d24cc813c3f",1528324093321,1528324153321
60883,24,29.1666666666667,19436619.7183099,281.333333333333,2,6,53.3333333333333,9,1,0,3.8,5,3.4,1,790.666666666667,23,4,53.6666666666667,"42f1293b2125e6b8ec45e34c7440463a","1-93d7ca760308671be705f6ee1bfdc7c1","","21499054c7994fc4",1528397241489,1528397301489
115205,23.6666666666667,29.4666666666667,28091603.0534351,200,2,6,53,9,2,1,5,5,3.5,1,708,23,4,47.3333333333333,"42f1293b2125e6b8ec45e34c74405394","1-6c96833a0474ca3912b4fba39fc2dc1c","","21499054c7994fc4",1528397295811,1528397355811
170978,23,29.8666666666667,248844.81009805,332.5,2,6,254.25,9,3,2,4,5,3.5,1,672.666666666667,23,4,53.3333333333333,"42f1293b2125e6b8ec45e34c74405f5f","1-6d0d65573ba24289a50e2fa83d8a0b13","","21499054c7994fc4",1528397351584,1528397411584
60462,41,30.5666666666667,1794.8933785465,1948,2,5,398.5,9,1,0,5,5,4,3,404,25,4,34.3333333333333,"42f1293b2125e6b8ec45e34c74406771","1-827b988751f4ca0d9f703a37acbe2897","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528838353338,1528838413338
114769,21,30.5666666666667,56533333.3333333,336.333333333333,2,5,822.666666666667,9,2,1,4,3,4,3,410,25,4,34.7,"42f1293b2125e6b8ec45e34c74406f11","1-e33bdaa4b032394f50e2a23767450131","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528838407645,1528838467645
169357,86,26.8333333333333,99459459.4594595,2479.5,2,5,818.5,9,3,2,4,4,4,3,383,25,4,35.3666666666667,"42f1293b2125e6b8ec45e34c744077c3","1-f49c0a857dfae8fac9f39c51976b2c5b","com.google.android.youtube","7b3d12955096c795",1528838462233,1528838522233
227211,32.5,31.2,2521212.12121212,130,2,5,39,9,4,3,4,4,4,3,388.333333333333,25,4,35.7,"42f1293b2125e6b8ec45e34c7440834c","1-1218f30faaaabccbb2a69fc09ffdb362","com.whatsapp","7b3d12955096c795",1528838520087,1528838580087
284162,76,29.4666666666667,0,103.5,2,5,40.5,9,5,4,5,5,4,3,350.333333333333,25,4,36,"42f1293b2125e6b8ec45e34c74408955","1-5ebfe8b0de2ea600eddf9f60def7229c","com.whatsapp","7b3d12955096c795",1528838577038,1528838637038
344077,38.6666666666667,29.7,0,72,2,5,21,9,6,5,5,5,4,3,360,25,4,36.2,"42f1293b2125e6b8ec45e34c74409462","1-a2498e192e628400a39901df3d3bca8c","com.facebook.lite","7b3d12955096c795",1528838636953,1528838696953
400121,39,31.3,0,557.25,2,5,351,9,7,6,5,5,4,3,436.75,25,4,36.85,"42f1293b2125e6b8ec45e34c7440a2b1","1-472ccb041eafdd30ab80e00a862b1bae","com.facebook.lite","7b3d12955096c795",1528838692997,1528838752997
63686,87,27.4,138803.837517861,89,2,5,17,9,1,7,4,3,4,4,416,25,4,31.4666666666667,"42f1293b2125e6b8ec45e34c7440a68b","1-7e5c135116fe2bcaf80d7156df8afac9","com.android.chrome","7b3d12955096c795",1528917169157,1528917229157
331376,60.5555555555556,34.3,0,68,2,5,43.3333333333333,9,2,8,4,5,4,4,288,25,4,34.7,"42f1293b2125e6b8ec45e34c7440a863","1-c639be7d1e514f7b100dc424d5621095","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528917436847,1528917496847
338829,60.5555555555556,34.2,0,68,2,5,43.3333333333333,9,3,9,4,4,4,4,309,25,4,34.7,"42f1293b2125e6b8ec45e34c7440b841","1-cb3fa677e33c61d716f387f9fe579018","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528917444300,1528917504300
396265,57.6666666666667,35.6,0,84.3333333333333,2,5,32.6666666666667,9,4,10,4,4,4,4,384,25,4,35.4,"42f1293b2125e6b8ec45e34c7440c171","1-ca5e08ca9493c337e3f3dcc9b1fc013f","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528917501736,1528917561736
58958,86,27,2961325.96685083,250,2,5,41.3333333333333,9,1,11,4,5,4,2,403.333333333333,25,4,30.5333333333333,"42f1293b2125e6b8ec45e34c7440c627","1-81198ddddb072193f641ed84ca693922","com.android.chrome","7b3d12955096c795",1528918181702,1528918241702
130003,57.6666666666667,30.5666666666667,13398058.2524272,77.6666666666667,2,5,43.6666666666667,9,2,12,5,5,4,2,399.5,25,4,31.525,"42f1293b2125e6b8ec45e34c7440c6db","1-169ceaace99215af96ce808d4c52db66","com.android.chrome","7b3d12955096c795",1528918252747,1528918312747
167507,86,28,7272727.27272727,97.5,2,5,40.5,9,3,13,4,5,4,2,372,25,4,31.9666666666667,"42f1293b2125e6b8ec45e34c7440d273","1-91a65eab9115206881bf5c72b52ff1f1","com.whatsapp","7b3d12955096c795",1528918290251,1528918350251
225968,59.6666666666667,31.3,1719894.06449603,86.6666666666667,2,5,37.3333333333333,9,4,14,5,5,4,2,352.666666666667,25,4,32.8,"42f1293b2125e6b8ec45e34c7440da23","1-238ca13ea2aa996cb1093e0911b1270f","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528918348712,1528918408712
510378,59.6666666666667,29.7,1049.07943279772,99,2,5,32.6666666666667,9,5,15,5,4,4,2,326,25,4,35.25,"42f1293b2125e6b8ec45e34c7440dcc0","1-4f320931e061a77dc82924a72e0c6bbc","org.pol.jmgo.qoesurveyor","7b3d12955096c795",1528918633122,1528918693122
2761,58,30.5666666666667,7727.8866435477,27.6666666666667,1,5,12,10,1,16,3,4,4,1,400.4,25,4,35.36,"42f1293b2125e6b8ec45e34c7440e4af","1-4b23b2d5dd2679833442d1f64fd6b6c4","com.whatsapp","7b3d12955096c795",1528918688137,1528918748137
23928,57.6666666666667,31.2,2583.7330707244,9,1,5,41.5,10,2,17,3,4,4,1,405.75,25,3,35.275,"42f1293b2125e6b8ec45e34c7440ed7a","1-2d0e97bd7780a134bdecc8ab23dc921b","com.whatsapp","7b3d12955096c795",1528918709304,1528918769304
60000,24,29.7,134657.836644592,517.666666666667,1,5,327.666666666667,17,3,18,3.6,4,3.4,1,425.25,25,4,35.55,"42f1293b2125e6b8ec45e34c7440ef70","1-a525618fe84e8fc99f60044509cd02de","com.android.chrome","7b3d12955096c795",1528918745376,1528918805376
12794,49,36.2,173160.173160173,73,2,6,45,8,1,0,3.6,5,4,1,1611,23,3,36.2,"42f1293b2125e6b8ec45e34c7440f29a","1-bf0b3268bba8847bf7bec72fac4ae999","","e2f3a59016564a22",1527632311986,1527632371986
14656,49,36.2,173160.173160173,73,2,6,45,8,2,1,3.6,4,4,1,1611,23,4,36.2,"42f1293b2125e6b8ec45e34c7440f470","1-b7a58ebe397b1811fa9f2e34845d3a3e","","e2f3a59016564a22",1527632313848,1527632373848
15473,49,36.2,173160.173160173,73,2,6,45,8,3,2,3.6,3,4,1,1611,23,4,36.2,"42f1293b2125e6b8ec45e34c7440fabc","1-1e91dfe1e17f434c510f85b5917c6420","","e2f3a59016564a22",1527632314665,1527632374665
16171,49,36.2,173160.173160173,73,2,6,45,8,4,3,3.6,2,4,1,1611,23,4,36.2,"42f1293b2125e6b8ec45e34c74410340","1-27d02051971b1b4dc9cef6e116055e31","","e2f3a59016564a22",1527632315363,1527632375363
17180,49,36.2,10636.0611944544,73,2,6,45,8,5,4,3.6,1,4,1,1611,23,4,36.2,"42f1293b2125e6b8ec45e34c74410d6a","1-6e4265e56f73f9693f5bf243e5a02526","","e2f3a59016564a22",1527632316372,1527632376372
154132,48,36.6333333333333,5218.1984671542,90.5,2,6,38,8,6,5,3.6,3,4,1,1589,23,4,36.6333333333333,"42f1293b2125e6b8ec45e34c7441172f","1-57e083f6059afa6e46d69239451136b6","","e2f3a59016564a22",1527632453324,1527632513324
263371,47,37.5,38659.793814433,93,2,6,33,8,7,6,3.6,1,4,1,1550,23,2.5,37.5,"42f1293b2125e6b8ec45e34c74411f2e","1-3b686c9d4d6503b0c96a259d92139109","","e2f3a59016564a22",1527632562563,1527632622563
93009,83,27.275,39025.5581492787,386,2,6,122,20,1,0,5,5,3.4,3,242.5,23,4,45,"42f1293b2125e6b8ec45e34c744125ea","1-f64fea66c7e4bb77857eed68050210b5","","da864a689e433b5e",1528217391952,1528217451952
115283,83,27.2333333333333,344554.455445545,536,2.5,6,184,20,2,1,5,5,3.4,3,184,23,4,48.3333333333333,"42f1293b2125e6b8ec45e34c744130b8","1-e3d1c3b90f761ab9eaacda95b7641325","","da864a689e433b5e",1528217414226,1528217474226
170280,82.6666666666667,27.2,4778500.21673169,204,2.66666666666667,6,130.333333333333,20,3,2,5,5,3.4,3,185.333333333333,23,3.33333333333333,47.6666666666667,"42f1293b2125e6b8ec45e34c74413ae2","1-cdc3e7e20b2f901e43cd086d8534e68a","","da864a689e433b5e",1528217469223,1528217529223
232173,82,27.3,1365877.83422129,46.5161290322581,1,6,43.3333333333333,10,4,3,5,5,3.4,3,188.666666666667,23,4,48,"42f1293b2125e6b8ec45e34c74413c6f","1-e3c6e313e0b821a86a8cee9f989d5074","","da864a689e433b5e",1528217531116,1528217591116
291744,82,27.4,212909.571288064,151,2,6,177,20,5,4,5,5,3.4,3,207.666666666667,23,3,45.3333333333333,"42f1293b2125e6b8ec45e34c7441424b","1-c61ca4669e633e05d6347405e2cc6c77","","da864a689e433b5e",1528217590687,1528217650687
359419,81.6666666666667,27.4333333333333,99008.4782296307,93.6666666666667,1,6,79.3333333333333,17,6,5,5,5,3.4,3,212.666666666667,23,4,48.6666666666667,"42f1293b2125e6b8ec45e34c744148ae","1-62f52720ef4087629f446a969465081b","","da864a689e433b5e",1528217658362,1528217718362
414189,81,27.5666666666667,2862893.08176101,197.666666666667,2,6,117,20,7,6,5,5,3.4,3,234.666666666667,23,3.5,45.6666666666667,"42f1293b2125e6b8ec45e34c74414b7c","1-1792e658bf497ee8c6e5402ebc06f9c3","","da864a689e433b5e",1528217713132,1528217773132
458551,81,27.5,11273.0431425538,216.5,2,6,98,20,8,7,5,5,3.4,3,236,23,4,48,"42f1293b2125e6b8ec45e34c74414f5a","1-2b2cdd0cda89e2b55beb79110ca2ad70","","da864a689e433b5e",1528217757494,1528217817494
513803,81,27.4666666666667,10919431.2796209,342,2,6,131,20,9,8,5,5,3.42,3,229.666666666667,23,3.33333333333333,45.3333333333333,"42f1293b2125e6b8ec45e34c74415d08","1-19499bb20101beb260a01ecce0098058","","da864a689e433b5e",1528217812746,1528217872746
569402,80.3333333333333,27.4,4945454.54545455,152,2,6,124,20,10,9,5,5,3.4,3,237,23,3,48,"42f1293b2125e6b8ec45e34c74416ae5","1-0eab5cd390233de8ec27a72080d7db05","","da864a689e433b5e",1528217868345,1528217928345
80751,79,27.5,5305141.75876982,191,2,6,144.5,20.5,1,10,5,5,3.4,1,180,23,3.33333333333333,50.6666666666667,"42f1293b2125e6b8ec45e34c74416d06","1-f99d32aee2e84828f93a51b4b8a0fcd2","com.netflix.mediaclient","da864a689e433b5e",1528218070778,1528218130778
135843,79,27.5666666666667,1255972.69624573,225,2.5,6,138.75,20,2,11,5,5,3.4,1,181.666666666667,23,4,51,"42f1293b2125e6b8ec45e34c74417907","1-a0cb3ed3f4daff779d1922882ef69cc2","com.netflix.mediaclient","da864a689e433b5e",1528218125870,1528218185870
192102,78.6666666666667,27.5333333333333,7449392.71255061,267.5,2,6,146,20,3,12,5,3,3.4,1,205.333333333333,23,3.66666666666667,52.6666666666667,"42f1293b2125e6b8ec45e34c74417b6d","1-ab814035c4e820b44e334d669bd9dc8c","com.netflix.mediaclient","da864a689e433b5e",1528218182129,1528218242129
247012,78,27.7,10564.3522361244,138.666666666667,3.33333333333333,6,154.333333333333,20,4,13,5,3,3.4,1,212.333333333333,23,4,50.6666666666667,"42f1293b2125e6b8ec45e34c74417ba2","1-9b1903f3ac65b4bdf11f68d0b40a0860","com.netflix.mediaclient","da864a689e433b5e",1528218237039,1528218297039
303385,78,27.7666666666667,1410169.49152542,995.5,2,6,144,20,5,14,5,2,3.4,1,198.666666666667,23,4,49.3333333333333,"42f1293b2125e6b8ec45e34c74417c8c","1-96b5d6938688eb4b0fa79766b672c4c3","com.facebook.katana","da864a689e433b5e",1528218293412,1528218353412
359749,77.3333333333333,27.9,5075.95965115359,278.25,2.25,6,117.75,20,6,15,5,4,3.32,1,207,23,3.66666666666667,43.6666666666667,"42f1293b2125e6b8ec45e34c7441827d","1-ce3f52118f1232f0c63ad67883561920","com.whatsapp","da864a689e433b5e",1528218349776,1528218409776
438149,77,28.1333333333333,237154.150197628,234,2,6,78,20,7,16,5,5,3.4,1,224,23,3,49.3333333333333,"42f1293b2125e6b8ec45e34c7441920d","1-5ce923b8445d10bc5e695a1bb6b7a6f6","com.whatsapp","da864a689e433b5e",1528218428176,1528218488176
587943,76,28.2666666666667,11896.2509651406,434,2,6,1033.66666666667,20,8,17,5,5,3.2,1,261.333333333333,23,3.33333333333333,41,"42f1293b2125e6b8ec45e34c74419a67","1-357654810faf3a22ffabdd3b39ee6287","com.google.android.youtube","da864a689e433b5e",1528218577970,1528218637970
607467,76,28.2166666666667,2100082.03445447,723,2,6,568.333333333333,20,9,18,5,5,3,1,240.666666666667,23,3.5,45.3333333333333,"42f1293b2125e6b8ec45e34c7441a7d5","1-4b024d8efb2ba1171b7cd304f9fa6a80","com.google.android.youtube","da864a689e433b5e",1528218597494,1528218657494
650470,76,28.25,44451612.9032258,603,2,6,127,20,10,19,5,5,3.4,1,225.5,23,4,48,"42f1293b2125e6b8ec45e34c7441ab86","1-811f15514404c8bbc4a45bd60235802f","org.pol.jmgo.qoesurveyor","da864a689e433b5e",1528218640497,1528218700497
62587,99.3333333333333,28.9333333333333,293847.566574839,232.5,1,3,226.5,17,1,0,3,1,3.35555555555556,1,230,22,3,44,"42f1293b2125e6b8ec45e34c7441ae9a","1-c4d23fc4ce5ac094ac39646ac8d0b32a","com.sec.android.app.launcher","751666ecdd98bfd3",1527692714059,1527692774059
172278,59,31.975,0,139.5,2,7,44.75,9,1,0,5,5,4,2,311.25,24,3,42.5,"42f1293b2125e6b8ec45e34c7441b2c4","1-af5eed82fb7f5c3a67fbc3b0c4aed81e","com.android.vpndialogs","c4a9b97bec0deec7",1528225724547,1528225784547
119711,56,32.4,3025.43072503659,84.5,2,7,55,9,1,1,5,5,4,1,274.666666666667,24,2.66666666666667,48.3333333333333,"42f1293b2125e6b8ec45e34c7441bf4e","1-bce090e1537d4aded3ac0fd88ff52545","com.whatsapp","c4a9b97bec0deec7",1528227140073,1528227200073
172453,56,32.9,1288461.53846154,89.25,2,7,55.25,9,2,2,5,5,4,1,284.333333333333,24,3,49,"42f1293b2125e6b8ec45e34c7441c91d","1-55e57885156211f7945bf4e27d9a7a16","org.pol.jmgo.qoesurveyor","c4a9b97bec0deec7",1528227192815,1528227252815
227423,56,33.3333333333333,507.824195495388,79,2,7,55.3333333333333,9,3,3,5,5,4,1,279.666666666667,24,3,47.6666666666667,"42f1293b2125e6b8ec45e34c7441cda2","1-4822b8dc8d2ef0844d8154eee6592bc6","com.whatsapp","c4a9b97bec0deec7",1528227247785,1528227307785
